species,file_name,split
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (125).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (41).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (178).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (87).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (208).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (244).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (219).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (170).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (212).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (176).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (9).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (69).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (146).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (245).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (204).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (92).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (79).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (98).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (185).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (187).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (155).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (249).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (9).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (10).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (113).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (11).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (228).wav,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (154).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (135).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (221).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (180).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (52).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (77).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (201).mp3,test
dasyurus maculatus,project_echo_bucket_1__Tiger_Quoll (241).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (118).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (45).mp3,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (50).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (132).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (86).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (53).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (97).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (35).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (54).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (107).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (242).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (162).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (189).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (163).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (122).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (76).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (170).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (75).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (172).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (243).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (60).wav,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (129).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (65).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (157).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (216).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (85).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (203).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (163).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (99).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (143).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (135).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (43).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (83).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (39).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (23).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (196).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (109).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (93).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (148).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (125).mp3,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (64).mp3,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (188).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (98).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (214).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (182).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (165).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (197).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (229).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (111).mp3,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (247).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (259).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (193).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (89).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (142).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (78).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (226).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (192).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (155).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (76).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (110).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (80).mp3,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (101).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (209).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (108).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (101).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (120).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (192).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (55).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (184).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (145).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (213).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (131).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (222).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (251).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (118).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (43).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (110).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (52).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (1).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (174).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (149).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (236).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (259).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (79).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (5).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (147).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (127).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (56).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (173).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (142).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (57).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (219).mp3,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (140).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (85).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (260).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (141).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (34).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (150).wav,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (138).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (179).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (68).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (69).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (230).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (231).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (117).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (46).wav,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (191).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (227).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (134).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (198).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (250).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (258).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (174).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (50).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (194).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (88).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (51).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (117).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (103).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (122).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (131).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (56).mp3,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (104).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (197).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (61).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (126).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (112).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (258).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (205).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (177).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (183).wav,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (252).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (94).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (57).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (41).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (181).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (66).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (235).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (121).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (215).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (217).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (87).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (202).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (166).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (42).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (237).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (186).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (111).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (91).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (206).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (189).wav,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (167).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (40).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (247).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (250).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (116).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (218).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (123).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (168).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (236).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (112).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (176).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (15).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (152).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (46).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (63).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (252).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (140).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (244).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (233).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (138).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (160).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (61).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (210).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (194).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (246).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (133).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (72).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (195).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (201).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (6).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (103).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (119).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (75).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (239).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (90).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (5).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (58).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (234).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (137).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (90).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (100).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (217).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (127).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (204).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (51).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (167).mp3,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (74).wav,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (231).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (202).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (210).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (225).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (73).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (23).mp3,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (212).mp3,test
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (181).wav,validation
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (53).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (141).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (172).wav,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (73).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (58).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (6).wav,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (225).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (1).wav,validation
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (213).wav,train
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (200).mp3,test
dasyurus maculatus,project_echo_bucket_2__Tiger_Quoll (4).mp3,train
dasyurus maculatus,project_echo_bucket_3__Tiger_Quoll (261).wav,test
